Age Group,Male,Female,Date,Unnamed: 0,Hospitalisations,ICU
90+,12752.0,23002.0,2022-08-12,,,
0-9,227818.0,213731.0,2022-08-13,,,
10-19,267701.0,288542.0,2022-08-13,,,
20-29,425030.0,474340.0,2022-08-13,,,
30-39,385858.0,432677.0,2022-08-13,,,
40-49,300830.0,346320.0,2022-08-13,,,
50-59,251272.0,280370.0,2022-08-13,,,
60-69,178276.0,183520.0,2022-08-13,,,
70-79,106121.0,98104.0,2022-08-13,,,
80-89,47922.0,50861.0,2022-08-13,,,
90+,12752.0,23002.0,2022-08-13,,,
0-9,227818.0,213731.0,2022-08-14,,,
10-19,267701.0,288542.0,2022-08-14,,,
20-29,425030.0,474340.0,2022-08-14,,,
30-39,385858.0,432677.0,2022-08-14,,,
40-49,300830.0,346320.0,2022-08-14,,,
50-59,251272.0,280370.0,2022-08-14,,,
60-69,178276.0,183520.0,2022-08-14,,,
70-79,106121.0,98104.0,2022-08-14,,,
80-89,47922.0,50861.0,2022-08-14,,,
90+,12752.0,23002.0,2022-08-14,,,
0-9,227818.0,213731.0,2022-08-15,,,
10-19,267701.0,288542.0,2022-08-15,,,
20-29,425030.0,474340.0,2022-08-15,,,
30-39,385858.0,432677.0,2022-08-15,,,
40-49,300830.0,346320.0,2022-08-15,,,
50-59,251272.0,280370.0,2022-08-15,,,
60-69,178276.0,183520.0,2022-08-15,,,
70-79,106121.0,98104.0,2022-08-15,,,
80-89,47922.0,50861.0,2022-08-15,,,
90+,12752.0,23002.0,2022-08-15,,,
0-9,229224.0,214929.0,2022-08-15,,,
10-19,270844.0,291371.0,2022-08-15,,,
20-29,425701.0,475677.0,2022-08-15,,,
30-39,387390.0,434776.0,2022-08-15,,,
40-49,302670.0,348552.0,2022-08-15,,,
50-59,252567.0,281722.0,2022-08-15,,,
60-69,179293.0,184375.0,2022-08-15,,,
70-79,106837.0,98670.0,2022-08-15,,,
80-89,48316.0,51308.0,2022-08-15,,,
90+,12891.0,23339.0,2022-08-15,,,
0-9,229224.0,214929.0,2022-08-16,,,
10-19,270844.0,291371.0,2022-08-16,,,
20-29,425701.0,475677.0,2022-08-16,,,
30-39,387390.0,434776.0,2022-08-16,,,
40-49,302670.0,348552.0,2022-08-16,,,
50-59,252567.0,281722.0,2022-08-16,,,
60-69,179293.0,184375.0,2022-08-16,,,
70-79,106837.0,98670.0,2022-08-16,,,
80-89,48316.0,51308.0,2022-08-16,,,
90+,12891.0,23339.0,2022-08-16,,,
0-9,226456.0,212534.0,2022-08-16,,,
10-19,267482.0,287966.0,2022-08-16,,,
20-29,420876.0,470857.0,2022-08-16,,,
30-39,384354.0,431698.0,2022-08-16,,,
40-49,300704.0,346430.0,2022-08-16,,,
50-59,251184.0,280190.0,2022-08-16,,,
60-69,178608.0,183633.0,2022-08-16,,,
70-79,106561.0,98459.0,2022-08-16,,,
80-89,48268.0,51215.0,2022-08-16,,,
90+,12869.0,23303.0,2022-08-16,,,
0-9,226456.0,212534.0,2022-08-17,,,
10-19,267482.0,287966.0,2022-08-17,,,
20-29,420876.0,470857.0,2022-08-17,,,
30-39,384354.0,431698.0,2022-08-17,,,
40-49,300704.0,346430.0,2022-08-17,,,
50-59,251184.0,280190.0,2022-08-17,,,
60-69,178608.0,183633.0,2022-08-17,,,
70-79,106561.0,98459.0,2022-08-17,,,
80-89,48268.0,51215.0,2022-08-17,,,
90+,12869.0,23303.0,2022-08-17,,,
0-9,226456.0,212534.0,2022-08-18,,,
10-19,267482.0,287966.0,2022-08-18,,,
20-29,420876.0,470857.0,2022-08-18,,,
30-39,384354.0,431698.0,2022-08-18,,,
40-49,300704.0,346430.0,2022-08-18,,,
50-59,251184.0,280190.0,2022-08-18,,,
60-69,178608.0,183633.0,2022-08-18,,,
70-79,106561.0,98459.0,2022-08-18,,,
80-89,48268.0,51215.0,2022-08-18,,,
90+,12869.0,23303.0,2022-08-18,,,
0-9,228659.0,214373.0,2022-08-18,,,
10-19,271374.0,292003.0,2022-08-18,,,
20-29,426321.0,476542.0,2022-08-18,,,
30-39,388222.0,435954.0,2022-08-18,,,
40-49,303420.0,349512.0,2022-08-18,,,
50-59,253221.0,282509.0,2022-08-18,,,
60-69,179941.0,185006.0,2022-08-18,,,
70-79,107357.0,99198.0,2022-08-18,,,
80-89,48581.0,51564.0,2022-08-18,,,
90+,12975.0,23479.0,2022-08-18,,,
0-9,228659.0,214373.0,2022-08-19,,,
10-19,271374.0,292003.0,2022-08-19,,,
20-29,426321.0,476542.0,2022-08-19,,,
30-39,388222.0,435954.0,2022-08-19,,,
40-49,303420.0,349512.0,2022-08-19,,,
50-59,253221.0,282509.0,2022-08-19,,,
60-69,179941.0,185006.0,2022-08-19,,,
70-79,107357.0,99198.0,2022-08-19,,,
80-89,48581.0,51564.0,2022-08-19,,,
90+,12975.0,23479.0,2022-08-19,,,
0-9,228361.0,214031.0,2022-08-19,,,
10-19,270000.0,290499.0,2022-08-19,,,
20-29,423979.0,473792.0,2022-08-19,,,
30-39,385851.0,433078.0,2022-08-19,,,
40-49,301247.0,346712.0,2022-08-19,,,
50-59,250825.0,279881.0,2022-08-19,,,
60-69,178096.0,183027.0,2022-08-19,,,
70-79,106364.0,98123.0,2022-08-19,,,
80-89,48063.0,50972.0,2022-08-19,,,
90+,12788.0,23121.0,2022-08-19,,,
0-9,228361.0,214031.0,2022-08-20,,,
10-19,270000.0,290499.0,2022-08-20,,,
20-29,423979.0,473792.0,2022-08-20,,,
30-39,385851.0,433078.0,2022-08-20,,,
40-49,301247.0,346712.0,2022-08-20,,,
50-59,250825.0,279881.0,2022-08-20,,,
60-69,178096.0,183027.0,2022-08-20,,,
70-79,106364.0,98123.0,2022-08-20,,,
80-89,48063.0,50972.0,2022-08-20,,,
90+,12788.0,23121.0,2022-08-20,,,
0-9,228361.0,214031.0,2022-08-21,,,
10-19,270000.0,290499.0,2022-08-21,,,
20-29,423979.0,473792.0,2022-08-21,,,
30-39,385851.0,433078.0,2022-08-21,,,
40-49,301247.0,346712.0,2022-08-21,,,
50-59,250825.0,279881.0,2022-08-21,,,
60-69,178096.0,183027.0,2022-08-21,,,
70-79,106364.0,98123.0,2022-08-21,,,
80-89,48063.0,50972.0,2022-08-21,,,
90+,12788.0,23121.0,2022-08-21,,,
0-9,228361.0,214031.0,2022-08-22,,,
10-19,270000.0,290499.0,2022-08-22,,,
20-29,423979.0,473792.0,2022-08-22,,,
30-39,385851.0,433078.0,2022-08-22,,,
40-49,301247.0,346712.0,2022-08-22,,,
50-59,250825.0,279881.0,2022-08-22,,,
60-69,178096.0,183027.0,2022-08-22,,,
70-79,106364.0,98123.0,2022-08-22,,,
80-89,48063.0,50972.0,2022-08-22,,,
90+,12788.0,23121.0,2022-08-22,,,
0-9,228361.0,214031.0,2022-08-23,,,
10-19,270000.0,290499.0,2022-08-23,,,
20-29,423979.0,473792.0,2022-08-23,,,
30-39,385851.0,433078.0,2022-08-23,,,
40-49,301247.0,346712.0,2022-08-23,,,
50-59,250825.0,279881.0,2022-08-23,,,
60-69,178096.0,183027.0,2022-08-23,,,
70-79,106364.0,98123.0,2022-08-23,,,
80-89,48063.0,50972.0,2022-08-23,,,
90+,12788.0,23121.0,2022-08-23,,,
0-9,230760.0,216250.0,2022-08-23,,,
10-19,272775.0,293459.0,2022-08-23,,,
20-29,428527.0,479390.0,2022-08-23,,,
30-39,391088.0,439110.0,2022-08-23,,,
40-49,305712.0,352287.0,2022-08-23,,,
50-59,255482.0,285259.0,2022-08-23,,,
60-69,181853.0,187197.0,2022-08-23,,,
70-79,109000.0,100768.0,2022-08-23,,,
80-89,49387.0,52568.0,2022-08-23,,,
90+,13210.0,23952.0,2022-08-23,,,
0-9,230760.0,216250.0,2022-08-24,,,
10-19,272775.0,293459.0,2022-08-24,,,
20-29,428527.0,479390.0,2022-08-24,,,
30-39,391088.0,439110.0,2022-08-24,,,
40-49,305712.0,352287.0,2022-08-24,,,
50-59,255482.0,285259.0,2022-08-24,,,
60-69,181853.0,187197.0,2022-08-24,,,
70-79,109000.0,100768.0,2022-08-24,,,
80-89,49387.0,52568.0,2022-08-24,,,
90+,13210.0,23952.0,2022-08-24,,,
0-9,231019.0,216481.0,2022-08-24,,,
10-19,273006.0,293688.0,2022-08-24,,,
20-29,428839.0,479784.0,2022-08-24,,,
30-39,391500.0,439603.0,2022-08-24,,,
40-49,306050.0,352724.0,2022-08-24,,,
50-59,255840.0,285680.0,2022-08-24,,,
60-69,182142.0,187493.0,2022-08-24,,,
70-79,109262.0,101034.0,2022-08-24,,,
80-89,49532.0,52753.0,2022-08-24,,,
90+,13254.0,24027.0,2022-08-24,,,
0-9,231019.0,216481.0,2022-08-25,,,
10-19,273006.0,293688.0,2022-08-25,,,
20-29,428839.0,479784.0,2022-08-25,,,
30-39,391500.0,439603.0,2022-08-25,,,
40-49,306050.0,352724.0,2022-08-25,,,
50-59,255840.0,285680.0,2022-08-25,,,
60-69,182142.0,187493.0,2022-08-25,,,
70-79,109262.0,101034.0,2022-08-25,,,
80-89,49532.0,52753.0,2022-08-25,,,
90+,13254.0,24027.0,2022-08-25,,,
0-9,231301.0,216693.0,2022-08-25,,,
10-19,273243.0,293911.0,2022-08-25,,,
20-29,429156.0,480233.0,2022-08-25,,,
30-39,391934.0,440133.0,2022-08-25,,,
40-49,306402.0,353138.0,2022-08-25,,,
50-59,256213.0,286137.0,2022-08-25,,,
60-69,182479.0,187869.0,2022-08-25,,,
70-79,109531.0,101317.0,2022-08-25,,,
80-89,49680.0,52915.0,2022-08-25,,,
90+,13301.0,24113.0,2022-08-25,,,
0-9,231301.0,216693.0,2022-08-26,,,
10-19,273243.0,293911.0,2022-08-26,,,
20-29,429156.0,480233.0,2022-08-26,,,
30-39,391934.0,440133.0,2022-08-26,,,
40-49,306402.0,353138.0,2022-08-26,,,
50-59,256213.0,286137.0,2022-08-26,,,
60-69,182479.0,187869.0,2022-08-26,,,
70-79,109531.0,101317.0,2022-08-26,,,
80-89,49680.0,52915.0,2022-08-26,,,
90+,13301.0,24113.0,2022-08-26,,,
0-9,231460.0,216856.0,2022-08-26,,,
10-19,273409.0,294089.0,2022-08-26,,,
20-29,429430.0,480551.0,2022-08-26,,,
30-39,392253.0,440526.0,2022-08-26,,,
40-49,306665.0,353486.0,2022-08-26,,,
50-59,256464.0,286481.0,2022-08-26,,,
60-69,182747.0,188179.0,2022-08-26,,,
70-79,109749.0,101549.0,2022-08-26,,,
80-89,49818.0,53051.0,2022-08-26,,,
90+,13332.0,24169.0,2022-08-26,,,
0-9,231460.0,216856.0,2022-08-27,,,
10-19,273409.0,294089.0,2022-08-27,,,
20-29,429430.0,480551.0,2022-08-27,,,
30-39,392253.0,440526.0,2022-08-27,,,
40-49,306665.0,353486.0,2022-08-27,,,
50-59,256464.0,286481.0,2022-08-27,,,
60-69,182747.0,188179.0,2022-08-27,,,
70-79,109749.0,101549.0,2022-08-27,,,
80-89,49818.0,53051.0,2022-08-27,,,
90+,13332.0,24169.0,2022-08-27,,,
0-9,231460.0,216856.0,2022-08-28,,,
10-19,273409.0,294089.0,2022-08-28,,,
20-29,429430.0,480551.0,2022-08-28,,,
30-39,392253.0,440526.0,2022-08-28,,,
40-49,306665.0,353486.0,2022-08-28,,,
50-59,256464.0,286481.0,2022-08-28,,,
60-69,182747.0,188179.0,2022-08-28,,,
70-79,109749.0,101549.0,2022-08-28,,,
80-89,49818.0,53051.0,2022-08-28,,,
90+,13332.0,24169.0,2022-08-28,,,
0-9,231460.0,216856.0,2022-08-29,,,
10-19,273409.0,294089.0,2022-08-29,,,
20-29,429430.0,480551.0,2022-08-29,,,
30-39,392253.0,440526.0,2022-08-29,,,
40-49,306665.0,353486.0,2022-08-29,,,
50-59,256464.0,286481.0,2022-08-29,,,
60-69,182747.0,188179.0,2022-08-29,,,
70-79,109749.0,101549.0,2022-08-29,,,
80-89,49818.0,53051.0,2022-08-29,,,
90+,13332.0,24169.0,2022-08-29,,,
0-9,231460.0,216856.0,2022-08-30,,,
10-19,273409.0,294089.0,2022-08-30,,,
20-29,429430.0,480551.0,2022-08-30,,,
30-39,392253.0,440526.0,2022-08-30,,,
40-49,306665.0,353486.0,2022-08-30,,,
50-59,256464.0,286481.0,2022-08-30,,,
60-69,182747.0,188179.0,2022-08-30,,,
70-79,109749.0,101549.0,2022-08-30,,,
80-89,49818.0,53051.0,2022-08-30,,,
90+,13332.0,24169.0,2022-08-30,,,
0-9,232114.0,217460.0,2022-08-30,,,
10-19,273993.0,294656.0,2022-08-30,,,
20-29,430365.0,481696.0,2022-08-30,,,
30-39,393478.0,442003.0,2022-08-30,,,
40-49,307678.0,354589.0,2022-08-30,,,
50-59,257449.0,287730.0,2022-08-30,,,
60-69,183693.0,189271.0,2022-08-30,,,
70-79,110647.0,102381.0,2022-08-30,,,
80-89,50301.0,53588.0,2022-08-30,,,
90+,13472.0,24465.0,2022-08-30,,,
0-9,232114.0,217460.0,2022-08-31,,,
10-19,273993.0,294656.0,2022-08-31,,,
20-29,430365.0,481696.0,2022-08-31,,,
30-39,393478.0,442003.0,2022-08-31,,,
40-49,307678.0,354589.0,2022-08-31,,,
50-59,257449.0,287730.0,2022-08-31,,,
60-69,183693.0,189271.0,2022-08-31,,,
70-79,110647.0,102381.0,2022-08-31,,,
80-89,50301.0,53588.0,2022-08-31,,,
90+,13472.0,24465.0,2022-08-31,,,
0-9,232294.0,217632.0,2022-08-31,,,
10-19,274164.0,294798.0,2022-08-31,,,
20-29,430599.0,482006.0,2022-08-31,,,
30-39,393774.0,442386.0,2022-08-31,,,
40-49,308003.0,354941.0,2022-08-31,,,
50-59,257727.0,288104.0,2022-08-31,,,
60-69,183963.0,189563.0,2022-08-31,,,
70-79,110846.0,102615.0,2022-08-31,,,
80-89,50357.0,53668.0,2022-08-31,,,
90+,13479.0,24480.0,2022-08-31,,,
0-9,232294.0,217632.0,2022-09-01,,,
10-19,274164.0,294798.0,2022-09-01,,,
20-29,430599.0,482006.0,2022-09-01,,,
30-39,393774.0,442386.0,2022-09-01,,,
40-49,308003.0,354941.0,2022-09-01,,,
50-59,257727.0,288104.0,2022-09-01,,,
60-69,183963.0,189563.0,2022-09-01,,,
70-79,110846.0,102615.0,2022-09-01,,,
80-89,50357.0,53668.0,2022-09-01,,,
90+,13479.0,24480.0,2022-09-01,,,
0-9,232533.0,217825.0,2022-09-01,,,
10-19,274319.0,294971.0,2022-09-01,,,
20-29,430900.0,482389.0,2022-09-01,,,
30-39,394113.0,442818.0,2022-09-01,,,
40-49,308309.0,355332.0,2022-09-01,,,
50-59,258034.0,288471.0,2022-09-01,,,
60-69,184273.0,189849.0,2022-09-01,,,
70-79,111081.0,102861.0,2022-09-01,,,
80-89,50522.0,53812.0,2022-09-01,,,
90+,13522.0,24568.0,2022-09-01,,,
0-9,232533.0,217825.0,2022-09-02,,,
10-19,274319.0,294971.0,2022-09-02,,,
20-29,430900.0,482389.0,2022-09-02,,,
30-39,394113.0,442818.0,2022-09-02,,,
40-49,308309.0,355332.0,2022-09-02,,,
50-59,258034.0,288471.0,2022-09-02,,,
60-69,184273.0,189849.0,2022-09-02,,,
70-79,111081.0,102861.0,2022-09-02,,,
80-89,50522.0,53812.0,2022-09-02,,,
90+,13522.0,24568.0,2022-09-02,,,
0-9,232591.0,217880.0,2022-09-02,,,
10-19,274370.0,295049.0,2022-09-02,,,
20-29,431024.0,482545.0,2022-09-02,,,
30-39,394253.0,442971.0,2022-09-02,,,
40-49,308396.0,355447.0,2022-09-02,,,
50-59,258114.0,288565.0,2022-09-02,,,
60-69,184368.0,189937.0,2022-09-02,,,
70-79,111129.0,102901.0,2022-09-02,,,
80-89,50566.0,53860.0,2022-09-02,,,
90+,13539.0,24593.0,2022-09-02,,,
0-9,232591.0,217880.0,2022-09-03,,,
10-19,274370.0,295049.0,2022-09-03,,,
20-29,431024.0,482545.0,2022-09-03,,,
30-39,394253.0,442971.0,2022-09-03,,,
40-49,308396.0,355447.0,2022-09-03,,,
50-59,258114.0,288565.0,2022-09-03,,,
60-69,184368.0,189937.0,2022-09-03,,,
70-79,111129.0,102901.0,2022-09-03,,,
80-89,50566.0,53860.0,2022-09-03,,,
90+,13539.0,24593.0,2022-09-03,,,
0-9,232591.0,217880.0,2022-09-04,,,
10-19,274370.0,295049.0,2022-09-04,,,
20-29,431024.0,482545.0,2022-09-04,,,
30-39,394253.0,442971.0,2022-09-04,,,
40-49,308396.0,355447.0,2022-09-04,,,
50-59,258114.0,288565.0,2022-09-04,,,
60-69,184368.0,189937.0,2022-09-04,,,
70-79,111129.0,102901.0,2022-09-04,,,
80-89,50566.0,53860.0,2022-09-04,,,
90+,13539.0,24593.0,2022-09-04,,,
0-9,232591.0,217880.0,2022-09-05,,,
10-19,274370.0,295049.0,2022-09-05,,,
20-29,431024.0,482545.0,2022-09-05,,,
30-39,394253.0,442971.0,2022-09-05,,,
40-49,308396.0,355447.0,2022-09-05,,,
50-59,258114.0,288565.0,2022-09-05,,,
60-69,184368.0,189937.0,2022-09-05,,,
70-79,111129.0,102901.0,2022-09-05,,,
80-89,50566.0,53860.0,2022-09-05,,,
90+,13539.0,24593.0,2022-09-05,,,
0-9,232591.0,217880.0,2022-09-06,,,
10-19,274370.0,295049.0,2022-09-06,,,
20-29,431024.0,482545.0,2022-09-06,,,
30-39,394253.0,442971.0,2022-09-06,,,
40-49,308396.0,355447.0,2022-09-06,,,
50-59,258114.0,288565.0,2022-09-06,,,
60-69,184368.0,189937.0,2022-09-06,,,
70-79,111129.0,102901.0,2022-09-06,,,
80-89,50566.0,53860.0,2022-09-06,,,
90+,13539.0,24593.0,2022-09-06,,,
0-9,233340.0,218640.0,2022-09-06,,,
10-19,274940.0,295694.0,2022-09-06,,,
20-29,432359.0,484103.0,2022-09-06,,,
30-39,395984.0,444859.0,2022-09-06,,,
40-49,309832.0,356992.0,2022-09-06,,,
50-59,259667.0,290388.0,2022-09-06,,,
60-69,185678.0,191361.0,2022-09-06,,,
70-79,112098.0,103864.0,2022-09-06,,,
80-89,51077.0,54519.0,2022-09-06,,,
90+,13717.0,24896.0,2022-09-06,,,
0-9,233340.0,218640.0,2022-09-07,,,
10-19,274940.0,295694.0,2022-09-07,,,
20-29,432359.0,484103.0,2022-09-07,,,
30-39,395984.0,444859.0,2022-09-07,,,
40-49,309832.0,356992.0,2022-09-07,,,
50-59,259667.0,290388.0,2022-09-07,,,
60-69,185678.0,191361.0,2022-09-07,,,
70-79,112098.0,103864.0,2022-09-07,,,
80-89,51077.0,54519.0,2022-09-07,,,
90+,13717.0,24896.0,2022-09-07,,,
0-9,233454.0,218738.0,2022-09-07,,,
10-19,275006.0,295762.0,2022-09-07,,,
20-29,432476.0,484256.0,2022-09-07,,,
30-39,396128.0,445046.0,2022-09-07,,,
40-49,309969.0,357160.0,2022-09-07,,,
50-59,259804.0,290577.0,2022-09-07,,,
60-69,185826.0,191521.0,2022-09-07,,,
70-79,112198.0,103973.0,2022-09-07,,,
80-89,51152.0,54597.0,2022-09-07,,,
90+,13746.0,24951.0,2022-09-07,,,
0-9,233454.0,218738.0,2022-09-08,,,
10-19,275006.0,295762.0,2022-09-08,,,
20-29,432476.0,484256.0,2022-09-08,,,
30-39,396128.0,445046.0,2022-09-08,,,
40-49,309969.0,357160.0,2022-09-08,,,
50-59,259804.0,290577.0,2022-09-08,,,
60-69,185826.0,191521.0,2022-09-08,,,
70-79,112198.0,103973.0,2022-09-08,,,
80-89,51152.0,54597.0,2022-09-08,,,
90+,13746.0,24951.0,2022-09-08,,,
0-9,233684.0,218949.0,2022-09-08,,,
10-19,275181.0,295974.0,2022-09-08,,,
20-29,432818.0,484660.0,2022-09-08,,,
30-39,396552.0,445534.0,2022-09-08,,,
40-49,310310.0,357593.0,2022-09-08,,,
50-59,260177.0,291054.0,2022-09-08,,,
60-69,186149.0,191922.0,2022-09-08,,,
70-79,112493.0,104252.0,2022-09-08,,,
80-89,51298.0,54775.0,2022-09-08,,,
90+,13790.0,25046.0,2022-09-08,,,
0-9,233684.0,218949.0,2022-09-09,,,
10-19,275181.0,295974.0,2022-09-09,,,
20-29,432818.0,484660.0,2022-09-09,,,
30-39,396552.0,445534.0,2022-09-09,,,
40-49,310310.0,357593.0,2022-09-09,,,
50-59,260177.0,291054.0,2022-09-09,,,
60-69,186149.0,191922.0,2022-09-09,,,
70-79,112493.0,104252.0,2022-09-09,,,
80-89,51298.0,54775.0,2022-09-09,,,
90+,13790.0,25046.0,2022-09-09,,,
0-9,233799.0,219037.0,2022-09-09,,,
10-19,275251.0,296069.0,2022-09-09,,,
20-29,432985.0,484876.0,2022-09-09,,,
30-39,396795.0,445819.0,2022-09-09,,,
40-49,310474.0,357810.0,2022-09-09,,,
50-59,260356.0,291286.0,2022-09-09,,,
60-69,186341.0,192114.0,2022-09-09,,,
70-79,112654.0,104395.0,2022-09-09,,,
80-89,51406.0,54869.0,2022-09-09,,,
90+,13815.0,25091.0,2022-09-09,,,
0-9,233799.0,219037.0,2022-09-10,,,
10-19,275251.0,296069.0,2022-09-10,,,
20-29,432985.0,484876.0,2022-09-10,,,
30-39,396795.0,445819.0,2022-09-10,,,
40-49,310474.0,357810.0,2022-09-10,,,
50-59,260356.0,291286.0,2022-09-10,,,
60-69,186341.0,192114.0,2022-09-10,,,
70-79,112654.0,104395.0,2022-09-10,,,
80-89,51406.0,54869.0,2022-09-10,,,
90+,13815.0,25091.0,2022-09-10,,,
0-9,233799.0,219037.0,2022-09-11,,,
10-19,275251.0,296069.0,2022-09-11,,,
20-29,432985.0,484876.0,2022-09-11,,,
30-39,396795.0,445819.0,2022-09-11,,,
40-49,310474.0,357810.0,2022-09-11,,,
50-59,260356.0,291286.0,2022-09-11,,,
60-69,186341.0,192114.0,2022-09-11,,,
70-79,112654.0,104395.0,2022-09-11,,,
80-89,51406.0,54869.0,2022-09-11,,,
90+,13815.0,25091.0,2022-09-11,,,
0-9,233799.0,219037.0,2022-09-12,,,
10-19,275251.0,296069.0,2022-09-12,,,
20-29,432985.0,484876.0,2022-09-12,,,
30-39,396795.0,445819.0,2022-09-12,,,
40-49,310474.0,357810.0,2022-09-12,,,
50-59,260356.0,291286.0,2022-09-12,,,
60-69,186341.0,192114.0,2022-09-12,,,
70-79,112654.0,104395.0,2022-09-12,,,
80-89,51406.0,54869.0,2022-09-12,,,
90+,13815.0,25091.0,2022-09-12,,,
0-9,233799.0,219037.0,2022-09-13,,,
10-19,275251.0,296069.0,2022-09-13,,,
20-29,432985.0,484876.0,2022-09-13,,,
30-39,396795.0,445819.0,2022-09-13,,,
40-49,310474.0,357810.0,2022-09-13,,,
50-59,260356.0,291286.0,2022-09-13,,,
60-69,186341.0,192114.0,2022-09-13,,,
70-79,112654.0,104395.0,2022-09-13,,,
80-89,51406.0,54869.0,2022-09-13,,,
90+,13815.0,25091.0,2022-09-13,,,
0-9,233799.0,219037.0,2022-09-14,,,
10-19,275251.0,296069.0,2022-09-14,,,
20-29,432985.0,484876.0,2022-09-14,,,
30-39,396795.0,445819.0,2022-09-14,,,
40-49,310474.0,357810.0,2022-09-14,,,
50-59,260356.0,291286.0,2022-09-14,,,
60-69,186341.0,192114.0,2022-09-14,,,
70-79,112654.0,104395.0,2022-09-14,,,
80-89,51406.0,54869.0,2022-09-14,,,
90+,13815.0,25091.0,2022-09-14,,,
0-9,233799.0,219037.0,2022-09-15,,,
10-19,275251.0,296069.0,2022-09-15,,,
20-29,432985.0,484876.0,2022-09-15,,,
30-39,396795.0,445819.0,2022-09-15,,,
40-49,310474.0,357810.0,2022-09-15,,,
50-59,260356.0,291286.0,2022-09-15,,,
60-69,186341.0,192114.0,2022-09-15,,,
70-79,112654.0,104395.0,2022-09-15,,,
80-89,51406.0,54869.0,2022-09-15,,,
90+,13815.0,25091.0,2022-09-15,,,
0-9,233799.0,219037.0,2022-09-16,,,
10-19,275251.0,296069.0,2022-09-16,,,
20-29,432985.0,484876.0,2022-09-16,,,
30-39,396795.0,445819.0,2022-09-16,,,
40-49,310474.0,357810.0,2022-09-16,,,
50-59,260356.0,291286.0,2022-09-16,,,
60-69,186341.0,192114.0,2022-09-16,,,
70-79,112654.0,104395.0,2022-09-16,,,
80-89,51406.0,54869.0,2022-09-16,,,
90+,13815.0,25091.0,2022-09-16,,,
,,,2022-09-23,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-23,% change since previous week,-14.9%,-12.4%
,,,2022-09-24,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-24,% change since previous week,-14.9%,-12.4%
,,,2022-09-25,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-25,% change since previous week,-14.9%,-12.4%
,,,2022-09-26,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-26,% change since previous week,-14.9%,-12.4%
,,,2022-09-27,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-27,% change since previous week,-14.9%,-12.4%
,,,2022-09-28,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-28,% change since previous week,-14.9%,-12.4%
,,,2022-09-29,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-29,% change since previous week,-14.9%,-12.4%
,,,2022-09-30,7-day rolling average figures at 20 Sep 2022,1963,55
,,,2022-09-30,% change since previous week,-14.9%,-12.4%
,,,2022-09-30,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-09-30,% change since previous week,-12.2%,-9.3%
,,,2022-10-01,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-01,% change since previous week,-12.2%,-9.3%
,,,2022-10-02,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-02,% change since previous week,-12.2%,-9.3%
,,,2022-10-03,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-03,% change since previous week,-12.2%,-9.3%
,,,2022-10-04,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-04,% change since previous week,-12.2%,-9.3%
,,,2022-10-05,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-05,% change since previous week,-12.2%,-9.3%
,,,2022-10-06,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-06,% change since previous week,-12.2%,-9.3%
,,,2022-10-07,7-day rolling average figures at 27 Sep 2022,1724,50
,,,2022-10-07,% change since previous week,-12.2%,-9.3%
,,,2022-10-07,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-07,% change since previous week,-10.2%,-10.8%
,,,2022-10-08,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-08,% change since previous week,-10.2%,-10.8%
,,,2022-10-09,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-09,% change since previous week,-10.2%,-10.8%
,,,2022-10-10,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-10,% change since previous week,-10.2%,-10.8%
,,,2022-10-11,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-11,% change since previous week,-10.2%,-10.8%
,,,2022-10-12,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-12,% change since previous week,-10.2%,-10.8%
,,,2022-10-13,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-13,% change since previous week,-10.2%,-10.8%
,,,2022-10-14,7-day rolling average figures at 04 Oct 2022,1548,45
,,,2022-10-14,% change since previous week,-10.2%,-10.8%
,,,2022-10-14,7-day rolling average figures at 11 Oct 2022,1487,40
,,,2022-10-14,% change since previous week,-4.0%,-10.2%
,,,2022-10-15,7-day rolling average figures at 11 Oct 2022,1487,40
,,,2022-10-15,% change since previous week,-4.0%,-10.2%
,,,2022-10-16,7-day rolling average figures at 11 Oct 2022,1487,40
,,,2022-10-16,% change since previous week,-4.0%,-10.2%
